Date,Open,High,Low,Close,Adj Close,Volume
2020-11-24,59.903103,61.027130,59.825581,59.922482,50.974876,3582794
2020-11-25,60.077518,61.153103,59.563953,60.949612,51.848640,3274742
2020-11-27,61.046513,61.046513,59.593021,59.728683,50.810036,1373695
2020-11-30,59.883720,59.912792,58.071705,58.110466,49.621803,5697156
2020-12-01,58.643410,59.137596,58.313953,58.498062,49.952797,2759155
2020-12-02,58.604652,59.147285,58.168606,58.895348,50.292034,2067715
2020-12-03,58.943798,59.777130,58.798450,59.195736,50.548561,1847074
2020-12-04,59.660854,59.970928,59.001938,59.360466,50.689213,1946455
2020-12-07,59.341084,59.447674,58.730621,58.866280,50.267220,2411784
2020-12-08,58.788761,59.224808,58.517441,58.527130,49.977612,2753892
2020-12-09,58.575581,59.389534,58.323643,58.808140,50.217579,4726766
2020-12-10,58.536823,58.740311,57.984497,58.071705,49.588715,3565354
2020-12-11,58.139534,58.720928,58.023254,58.585270,50.027256,3157198
2020-12-14,59.011627,59.980621,58.546513,58.740311,50.159657,3447912
2020-12-15,58.982559,59.835270,58.488373,59.835270,51.094669,2485469
2020-12-16,59.864342,60.174419,59.379845,59.447674,50.763676,2362042
2020-12-17,59.757751,59.854652,59.031010,59.137596,50.498905,2913439
2020-12-18,58.982559,59.631783,57.432171,57.674419,49.249458,5752678
2020-12-21,57.441860,57.926357,56.889534,57.916668,49.456326,2970612
2020-12-22,58.032948,59.040699,57.674419,59.040699,50.416161,2357088
2020-12-23,59.079456,59.525192,58.527130,58.585270,50.027256,2138407
2020-12-24,58.779072,59.224808,58.420544,59.195736,50.548561,797426
2020-12-28,59.156979,59.961239,59.069767,59.854652,51.111229,1960800
2020-12-29,59.854652,60.319767,58.953487,59.079456,50.449261,1624678
2020-12-30,59.127907,60.067829,59.021317,59.379845,50.705761,1450889
2020-12-31,59.050388,60.271317,58.575581,60.242249,51.640224,2362970
2021-01-04,60.251938,60.329456,57.965115,58.003876,49.721455,3965254
2021-01-05,58.139534,58.866280,58.081394,58.294575,49.970657,2801777
2021-01-06,58.720928,58.788761,57.509689,57.800388,49.547035,4274647
2021-01-07,57.916668,57.926357,56.744186,57.073643,48.924053,4302924
2021-01-08,57.170544,58.003876,57.034885,57.887596,49.621788,3300542
2021-01-11,57.732559,57.974808,57.422482,57.577518,49.355991,2622106
2021-01-12,55.271317,56.153103,55.232559,56.017441,48.018684,12195247
2021-01-13,56.434109,57.034885,55.736435,55.988373,47.993767,4415309
2021-01-14,56.346897,56.414730,55.881783,56.036823,48.035301,3009828
2021-01-15,56.250000,57.093021,55.610466,56.831394,48.716408,3361121
2021-01-19,57.170544,57.170544,55.988373,56.337208,48.292782,3406219
2021-01-20,56.395348,57.344959,56.220928,57.151161,48.990509,2624686
2021-01-21,56.676357,57.625969,56.375969,57.257751,49.081894,2632426
2021-01-22,57.083332,58.091084,56.928295,57.984497,49.704861,2904151
2021-01-25,58.139534,59.389534,57.781010,58.507751,50.153393,3731918
2021-01-26,58.575581,59.282948,58.410854,58.788761,50.394272,2520763
2021-01-27,58.381783,59.273254,58.246124,58.488373,50.136772,3546571
2021-01-28,58.381783,59.835270,58.294575,59.060078,50.626850,3127373
2021-01-29,58.275192,59.011627,57.073643,57.228683,49.246834,4867118
2021-02-01,57.606590,58.362404,57.015503,58.294575,50.164078,2511578
2021-02-02,58.294575,58.905041,57.945736,58.449612,50.297489,2356366
2021-02-03,58.197674,58.730621,57.800388,58.585270,50.414230,2373703
2021-02-04,58.701550,59.534885,58.585270,59.060078,50.822807,1957910
2021-02-05,59.244186,59.525192,59.098839,59.282948,51.014603,1627774
2021-02-08,59.312016,59.399223,58.895348,59.011627,50.781116,1972771
2021-02-09,59.089146,59.874031,59.011627,59.825581,51.481544,2203939
2021-02-10,60.193798,61.521317,60.029072,60.562016,52.115273,3566489
2021-02-11,60.707363,61.075581,60.455425,60.978683,52.473804,2190833
2021-02-12,60.678295,61.162792,60.174419,60.523254,52.081913,1866578
2021-02-16,60.707363,60.862404,59.379845,59.786823,51.448196,2784130
2021-02-17,59.699612,60.029072,59.195736,59.844959,51.498222,1930975
2021-02-18,59.709301,59.825581,58.953487,59.031010,50.797794,3308386
2021-02-19,59.321705,60.174419,59.137596,59.195736,50.939545,2858434
2021-02-22,59.360466,60.455425,59.205425,60.174419,51.781723,3666490
